Item_ID	Sentence	Pre	ParentString	WordAfterAll	ParentNode	GrammFunction	Objects	Head	RevisedPartitive	RevisedHead	BadNP	JFQ_Head	CndP_Head	Information_Head_3gram	Length_Head_3gram	FQ_Head	P_Head	NPNiteID	Partitive	CorrectedHead
48330:43	"and he lived in massachusetts and had --n40291a to get rid --n40292d of all his guns,"	of	of all his guns	his	PP	NP	NP-OTHER	guns				1	0.013513514	14.00402922	1	74	6.17e-05	sw2540_s69_514	the	guns
48396:37	"you know, and it kind of scares me especially with all the shootings that --n4048ce have been going on, in l a, on the freeways,"	with	"especially with all the shootings that --n4048ce have been going on, in l a, on the freeways"	the	PP	NP	NP-OTHER	shootings				1	0.25	18.60889128	1	4	3.34e-06	sw2540_s111_511	the	shootings
48436:38	"uh, but it does have a word processing program, which all of us have used --n400449 for re-, reports and papers and that sort of thing."	which	"which all of us have used --n400449 for re-, reports and papers and that sort of thing"	of	SBAR	NP-SBJ	NP-OTHER	us				15	0.031446541	11.29903602	1	477	0.000397706	sw2545_s7_510	yes	us
48674:53	"they can't do your, um, your drafting and your graphs, and all of that."	and	"your drafting and your graphs, and all of that"	of	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw2545_s156_509	yes	that
48985:129	"and, you know, the, like you say, the cops that --n405531 are out --n405540 doing the work, day by day have got --n40556b to have a lot of frustration when they see all their work, basically go out the window --n4055ba."	see	"see all their work, basically go out the window --n4055ba"	their	VP	NP-SBJ		work				3	0.002379064	9.894645763	1	1261	0.001051378	sw2546_s101_546	the	work
49114:39	"although right now it's a lot lower, um, because of all the layoffs and everything"	of	because of all the layoffs and everything	the	PP-PRP	NP	NP-OTHER	layoffs				1	0.1	17.02392878	1	10	8.34e-06	sw2547_s57_509	the	layoffs
49246:39	"and, and, uh, that's pretty much all the houses in the area, for probably a square mile, i'd say, at least, maybe even a little bit more than that."	much	"'s pretty much all the houses in the area, for probably a square mile, i'd say, at least, maybe even a little bit more than that"	the	VP	NP-PRD	NP-OTHER	houses				1	0.014492754	14.10639094	1	69	5.75e-05	sw2547_s137_509	the	houses
49431:35	"well, i, i like where all the controls are --n40050d"	where	where all the controls are --n40050d	the	SBAR-NOM	NP-SBJ		controls				2	0.333333333	17.87192569	1	6	5e-06	sw2548_s19_512	the	controls
49629:16	"um, i love all those little things that you don't need --n403a2f"	love	love all those little things that you don't need --n403a2f	those	VP	NP	NP-OBJ	things				56	0.03196347	9.419890413	1	1752	0.001460757	sw2548_s140_504	the	things
50095:22	"sitting here and talking about all the cities that i hate --n408223,"	about	about all the cities that i hate --n408223	the	PP	NP	NP-OTHER	cities				3	0.055555556	14.46593333	1	54	4.5e-05	sw2549_s234_507	the	cities
50101:95	"and, um, i was not real happy when, uh, when they, uh, left --n4084e2 to go, go there of all places --n408509."	of	of all places	places	PP	NP	NP-OTHER	places				15	0.071090047	12.47960826	1	211	0.000175925	sw2549_s237_528	no	places
50192:58	"i mean these, these types of internal things go on all over the world all the time."	world	go on all over the world all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw2554_s36_519	the	time
50212:95	"as long as you have so many diverse groups that --n401d36 are, that --n401d49 are vying for power, it's going --n401d70 to happen all the time."	happen	happen all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw2554_s47_534	the	time
50630:74	"i, uh, years ago, i remember --n409626 when i had a t i ninety-nine --n409649. put all the money into the expansion box and all this, that and the other"	put	"put all the money into the expansion box and all this, that and the other"	the	VP	NP	NP-OBJ	money				27	0.04313099	10.9061414	1	626	0.000521937	sw2554_s299_523	the	money
50803:34	"i don't, know what we got --n402f82 for all the money."	for	for all the money	the	PP	NP	NP-OTHER	money				27	0.04313099	10.9061414	1	626	0.000521937	sw2558_s76_511	the	money
50923:47	what --n4006fe was the reason why somebody was trying --n400721 to find out all that stuff --n400740.	out	find out all that stuff	that	VP	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw2559_s8_518	the	stuff
50942:32	and they're able --n400cde to do that through all the manipulations of the computer.	through	through all the manipulations of the computer	the	PP	NP	NP-OTHER	manipulations				1	1	20.19385498	1	1	8.34e-07	sw2559_s18_510	the	manipulations
51051:36	"and i wouldn't be for total banning of, uh, all information"	uh	"of, uh, all information"	information	PP	NP	NP-OTHER	information				8	0.096385542	13.83630178	1	83	6.92e-05	sw2559_s85_509	no	information
51169:18	so wally moon moon shots and all that.	and	wally moon moon shots and all that	that	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw2565_s10_501	the	that
51174:16	"coliseum, wally moon and all that."	and	"coliseum, wally moon and all that."	that	NP	NP	NP-OTHER	that				106	0.004737218	5.74425372	1	22376	0.018656337	sw2565_s13_500	the	that
51281:32	i think they're going --n4026f5 to go all the way.	go	go all the way	the	VP	NP-EXT		way				40	0.036199095	10.08532932	1	1105	0.000921311	sw2565_s86_512	the	way
51340:58	"you know, i kind of wish that they had inter league play, like they do in all the other sports so i could see some of the national league teams here once in a while."	in	in all the other sports	the	PP-LOC	NP	NP-OTHER	sports				2	0.025316456	13.90845156	1	79	6.59e-05	sw2565_s124_519	the	sports
51500:32	"but, but they still go through all their, uh, curriculum as usual."	through	"through all their, uh, curriculum"	their	PP		NP-OTHER	curriculum				1	0.083333333	16.73442216	1	12	1e-05		the	curriculum
51584:28	"and so, i, uh, checked out all the new places that --n403355 were near us"	out	checked out all the new places that --n403355 were near us	the	VP	NP	NP-OTHER	places				15	0.071090047	12.47960826	1	211	0.000175925	sw2566_s110_506	the	places
51596:7	almost all of them had a montessori section.	almost	almost all	of	NP	NP-SBJ	NP-OTHER	them				22	0.008261359	8.815558926	1	2663	0.002220318	sw2566_s118_501	yes	them
52029:56	"and, uh, uh, oh gosh, uh, i'm just trying --n40056e to think of all the movies i've recently seen --n4005a1."	of	of all the movies i've recently seen --n4005a1	the	PP	NP	NP-OTHER	movies				11	0.070063694	12.90845156	1	157	0.000130901	sw2568_s14_514	the	movies
52113:35	"i mean, i guess, uh, out of all the movies, i've, i've never been as excited --n401dc0 to go back."	of	of all the movies	the	PP	NP	NP-OTHER	movies				11	0.070063694	12.90845156	1	157	0.000130901	sw2568_s70_512	the	movies
52195:15	"i've seen all of james dean's movies. uh, all of mae west's movies."	seen	"seen all of james dean's movies. uh, all of mae west's movies"	of	VP	NP	NP-OBJ	's		movies		5	0.000294968	6.144856129	1	16951	0.014133159	sw2568_s124_504	yes	movies
52195:39	"i've seen all of james dean's movies. uh, all of mae west's movies."	uh	"all of james dean's movies. uh, all of mae west's movies"	of	NP	NP	NP-OTHER	's		movies		5	0.000294968	6.144856129	1	16951	0.014133159	sw2568_s124_504	yes	movies
52199:54	"and, just kind of, kind of go out and, uh, rent all the movies and, uh, uh, you know, just kind of go,"	rent	rent all the movies	the	VP	NP	NP-OBJ	movies				11	0.070063694	12.90845156	1	157	0.000130901	sw2568_s126_514	the	movies
52200:42	"i guess you could do that, you know, get all of david carradine's movies, or, uh, uh, segal,"	get	"get all of david carradine's movies, or, uh, uh, segal"	of	VP	NP	NP-OBJ	's		movies		5	0.000294968	6.144856129	1	16951	0.014133159	sw2568_s127_515	yes	movies
52231:12	"but i like all the, the rambo movies."	like	"like all the, the rambo movies"		VP	NP	NP-OBJ	movies	the			11	0.070063694	12.90845156	1	157	0.000130901	sw2568_s148_503	no	movies
52423:26	i was really glad when it won all those awards --n4076d6 because it really deserved it.	won	won all those awards --n4076d6	those	VP	NP	NP-OBJ	awards				5	0.277777778	16.10639094	1	18	1.5e-05	sw2568_s277_509	the	awards
52454:20	"and then when it won all those awards --n408383, uh, they pushed it back to august,"	won	won all those awards --n408383	those	VP	NP	NP-OBJ	awards				5	0.277777778	16.10639094	1	18	1.5e-05	sw2568_s298_507	the	awards
52509:28	"like the alcoholic that --n4011d6 charges up all the bills on the credit card, or the shopaholic, you know you get your life right with god"	up	charges up all the bills on the credit card	the	VP	NP	NP-OTHER	bills				10	0.2	14.57914394	1	50	4.17e-05	sw2571_s23_511	the	bills
52560:18	"uh, that, not all of them are being convicted --n402530 of it, that, that, the, the, they're not even being charged --n402593 with that appropr-,"	not	not all	of	NP	NP-SBJ-N402530	NP-OTHER	them				22	0.008261359	8.815558926	1	2663	0.002220318	sw2571_s58_504	yes	them
52624:79	"and, but it's not, because the judicial system has rejected, they've rejected the answer to all these problems they have --n4049a1, pretty much."	to	to all these problems they have --n4049a1	these	PP	NP	NP-OTHER	problems				4	0.017316017	12.34836373	1	231	0.0001926	sw2571_s104_523	the	problems
52626:18	"plus the, all the judicial system is overloaded with, all kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that --n404b79 clog the courts,"	the	"plus the, all the judicial system is overloaded with, all kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that --n404b79 clog the courts,"	the	S	NP-SBJ		system				2	0.006134969	11.84955787	1	326	0.000271808	sw2571_s105_505	the	system
52626:43	"plus the, all the judicial system is overloaded with, all kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that --n404b79 clog the courts,"	with	"with, all kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that --n404b79 clog the courts"	kinds	PP	NP	NP-OTHER	kinds	hyper	problems		59	0.453846154	13.18262653	1	130	0.00010839	sw2571_s105_510	no	problems
52626:82	"plus the, all the judicial system is overloaded with, all kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that --n404b79 clog the courts,"	then	"all kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that --n404b79 clog the courts"	of	NP	NP	NP-OTHER	things				56	0.03196347	9.419890413	1	1752	0.001460757	sw2571_s105_510	yes	things
52687:6	and all these kids were up on there --n406607 getting arrested --n406616 for crack	and	and all these kids were up on there --n406607 getting arrested --n406616 for crack	these	S	NP-SBJ-N406607		kids				16	0.020356234	10.57730494	1	786	0.00065534	sw2571_s143_501	the	kids
52829:17	"and they don't have all these modern toys,"	have	have all these modern toys	these	VP	NP	NP-OBJ	toys				1	0.1	17.02392878	1	10	8.34e-06	sw2584_s51_504	the	toys
52856:48	"plus, you know, we don't have --n401bce to go out and buy all the equipment and stuff, you know,"	buy	buy all the equipment	the	VP	NP	NP-OBJ	equipment				5	0.104166667	14.63926493	1	48	4e-05	sw2584_s66_515	the	equipment
52863:88	"because it gets, it really does get expensive if you, if you don't want --n401dd6 to rough it all the way."	it	rough it all the way	the	VP	NP-ADV		way				40	0.036199095	10.08532932	1	1105	0.000921311	sw2584_s71_531	the	way
52967:16	i've lived here all my life.	here	lived here all my life	my	VP	NP-TMP		life				12	0.042553191	12.05942746	1	282	0.000235122	sw2584_s131_505	the	life
53104:27	"i used --n405d75 to go --n405d84 camping all the time as a, a girl scout."	camping	"camping all the time as a, a girl scout"	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw2584_s216_510	the	time
53135:28	"you have --n406442 to get poison ivy and all that good stuff, --n406471 to really be camping."	and	"get poison ivy and all that good stuff, --n406471 to really be camping"	that	VP	NP-ETC		stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw2584_s233_509	the	stuff
53212:32	i know lots of women would do it all the time.	it	do it all the time	the	VP	NP-TMP		time				146	0.077991453	9.324259938	1	1872	0.001560809	sw2584_s277_512	the	time
53544:16	"and he'd have all these people jumping down his back, even though i'd agree with it."	have	"have all these people jumping down his back, even though i'd agree with it"	these	VP	NP-SBJ		people				36	0.015880018	9.047921636	1	2267	0.001890146	sw2587_s102_505	the	people
53553:58	"i have, uh, in-laws that --n403e96 live in saudi arabia that --n403eb1 stayed there during all of it too."	during	during all of it	of	PP-TMP	NP	NP-OTHER	it				14	0.000641878	5.781151632	1	21811	0.018185259	sw2587_s107_520	yes	it
53629:38	"uh, when was it --n4053ee, last week, we had all the rain."	had	had all the rain	the	VP	NP	NP-OBJ	rain				3	0.033333333	13.71812035	1	90	7.5e-05	sw2587_s150_511	the	rain
53719:97	"instead of pushing the scales too far either direction, i mean it --n401242's great to be well rounded and hav-, be exposed --n401279 to all this stuff."	to	to all this stuff	this	PP	NP	NP-OTHER	stuff				76	0.090692124	10.48476997	1	838	0.000698695	sw2589_s32_532	the	stuff
53785:101	"you know, i mean, if they really wanted --n402f29 to get to the meat of the matter, i mean, there's, they make all these people out --n402f84 to be, oh,"		"make all these people out --n402f84 to be, oh"	these	VP	NP-N402F84		people				36	0.015880018	9.047921636	1	2267	0.001890146	sw2589_s80_536	the	people
53787:29	and they're the father of the country and all this.	and	're the father of the country and all this	this	VP	NP-ETC		this				25	0.009412651	8.819357636	1	2656	0.002214481	sw2589_s82_508	the	this
